ID	Waveform	Period	Phase	Nadir	Tau	P
0.18468210862004036	cosine	24.0	2.0	6.0	0.30303030303030315	0.08511721571435177
-0.7028792811368746	cosine	24.0	10.0	12.0	0.45454545454545475	0.019834630913749846
-0.42340560515778114	cosine	24.0	2.0	10.0	0.3939393939393941	0.037302414641954044
0.27692358342636253	cosine	24.0	6.0	8.0	0.30303030303030315	0.08511721571435177
-0.14270016354857654	cosine	24.0	14.0	6.0	0.3939393939393941	0.037302414641954044
-1.6086180394062002	cosine	24.0	10.0	8.0	0.5151515151515154	0.00986438530634296
0.40244469903324764	cosine	24.0	0.0	22.0	0.2727272727272728	0.10854448149943507
-0.9497695142463487	cosine	24.0	12.0	10.0	0.45454545454545475	0.019834630913749846
-1.021846232467488	cosine	24.0	2.0	0.0	0.3333333333333335	0.06570102610411901
0.945851467093142	cosine	24.0	2.0	4.0	0.3636363636363638	0.04990853551146973
1.4928331855694557	cosine	24.0	22.0	20.0	0.4242424242424244	0.02742697317621316
0.00790248067640946	cosine	24.0	2.0	4.0	0.5454545454545456	0.0067819162397311575
0.8789380714847733	cosine	24.0	16.0	14.0	0.3939393939393941	0.037302414641954044
-0.9719950380016923	cosine	24.0	8.0	6.0	0.4242424242424244	0.02742697317621316
0.10979514971983907	cosine	24.0	14.0	12.0	0.3636363636363638	0.04990853551146973
-0.16888521597746778	cosine	24.0	16.0	20.0	0.4848484848484851	0.014106153084401886
-0.3462232735490085	cosine	24.0	6.0	18.0	0.4848484848484851	0.014106153084401886
-0.628109576876674	cosine	24.0	6.0	8.0	0.3636363636363638	0.04990853551146973
1.6733012597741932	cosine	24.0	20.0	22.0	0.3636363636363638	0.04990853551146973
-0.9568751199709872	cosine	24.0	2.0	22.0	0.30303030303030315	0.08511721571435177
-0.9986308406260813	cosine	24.0	4.0	6.0	0.3939393939393941	0.037302414641954044
0.7057613462637026	cosine	24.0	22.0	2.0	0.3939393939393941	0.037302414641954044
0.8083637949690489	cosine	24.0	6.0	4.0	0.4242424242424244	0.02742697317621316
-0.9279238724816334	cosine	24.0	2.0	20.0	0.45454545454545475	0.019834630913749846
1.7566154575940123	cosine	24.0	20.0	22.0	0.5151515151515154	0.00986438530634296
-3.3478450346797124	cosine	24.0	22.0	20.0	0.45454545454545475	0.019834630913749846
0.39237154842069744	cosine	24.0	8.0	12.0	0.5454545454545456	0.0067819162397311575
-2.028958474888495	cosine	24.0	22.0	8.0	0.4242424242424244	0.02742697317621316
0.835073818491314	cosine	24.0	14.0	10.0	0.4242424242424244	0.02742697317621316
-0.5049930044212292	cosine	24.0	22.0	20.0	0.45454545454545475	0.019834630913749846
-1.7952320097600754	cosine	24.0	8.0	16.0	0.5454545454545456	0.0067819162397311575
-1.231531145361573	cosine	24.0	22.0	20.0	0.575757575757576	0.004583576838638997
-0.36200727620621637	cosine	24.0	20.0	18.0	0.3333333333333335	0.06570102610411901
0.7082285520940746	cosine	24.0	18.0	0.0	0.5151515151515154	0.00986438530634296
0.9597371673854173	cosine	24.0	8.0	2.0	0.4242424242424244	0.02742697317621316
-0.49441143881892935	cosine	24.0	22.0	0.0	0.3939393939393941	0.037302414641954044
1.823249148669609	cosine	24.0	4.0	6.0	0.6363636363636367	0.001988079806063042
0.7625977813762611	cosine	24.0	4.0	6.0	0.3636363636363638	0.04990853551146973
-0.17573334945019234	cosine	24.0	10.0	16.0	0.6969696969696972	0.0008043156973336818
0.5353199590134268	cosine	24.0	16.0	6.0	0.6363636363636367	0.001988079806063042
-0.3381521232821411	cosine	24.0	12.0	14.0	0.3333333333333335	0.06570102610411901
0.19627719824469672	cosine	24.0	14.0	20.0	0.5151515151515154	0.00986438530634296
-0.19259499278645653	cosine	24.0	10.0	16.0	0.5151515151515154	0.00986438530634296
-0.07607668196668116	cosine	24.0	8.0	16.0	0.3939393939393941	0.037302414641954044
-1.5383695062546805	cosine	24.0	18.0	12.0	0.2727272727272728	0.10854448149943507
-0.6274574635016228	cosine	24.0	16.0	18.0	0.3939393939393941	0.037302414641954044
-1.3681667964109159	cosine	24.0	22.0	0.0	0.4242424242424244	0.02742697317621316
1.0465370954767903	cosine	24.0	16.0	14.0	0.3636363636363638	0.04990853551146973
-0.09926265223550462	cosine	24.0	0.0	22.0	0.5454545454545456	0.0067819162397311575
-2.8772016096578876	cosine	24.0	10.0	12.0	0.5151515151515154	0.00986438530634296
0.33956109248601746	cosine	24.0	12.0	8.0	0.7575757575757579	0.000303320964553055
1.0038955380662473	cosine	24.0	4.0	8.0	0.3939393939393941	0.037302414641954044
1.0696464694201087	cosine	24.0	12.0	14.0	0.2727272727272728	0.10854448149943507
-1.1245485903452432	cosine	24.0	18.0	16.0	0.5151515151515154	0.00986438530634296
-0.027559485982353034	cosine	24.0	10.0	8.0	0.3636363636363638	0.04990853551146973
1.4147274104311414	cosine	24.0	2.0	22.0	0.575757575757576	0.004583576838638997
0.8485979717470219	cosine	24.0	20.0	6.0	0.5151515151515154	0.00986438530634296
-0.9609332636457566	cosine	24.0	0.0	6.0	0.24242424242424254	0.1362855657955242
-0.008440306950596796	cosine	24.0	8.0	12.0	0.575757575757576	0.004583576838638997
1.0599252220945279	cosine	24.0	10.0	12.0	0.3939393939393941	0.037302414641954044
-0.296846840396778	cosine	24.0	12.0	10.0	0.5151515151515154	0.00986438530634296
0.015562388060397123	cosine	24.0	0.0	4.0	0.575757575757576	0.004583576838638997
1.374387770215605	cosine	24.0	6.0	0.0	0.6060606060606063	0.003044944233852819
-0.4278171951829288	cosine	24.0	0.0	2.0	0.45454545454545475	0.019834630913749846
0.42854049893329127	cosine	24.0	16.0	12.0	0.3333333333333335	0.06570102610411901
-1.0775933629082266	cosine	24.0	10.0	8.0	0.45454545454545475	0.019834630913749846
1.0696333368235997	cosine	24.0	4.0	2.0	0.30303030303030315	0.08511721571435177
-1.0463011686446573	cosine	24.0	22.0	2.0	0.3636363636363638	0.04990853551146973
1.6977994164262848	cosine	24.0	6.0	10.0	0.575757575757576	0.004583576838638997
1.504012340996827	cosine	24.0	12.0	16.0	0.5151515151515154	0.00986438530634296
-0.282391213161117	cosine	24.0	6.0	4.0	0.45454545454545475	0.019834630913749846
-0.24450782552326933	cosine	24.0	14.0	12.0	0.4242424242424244	0.02742697317621316
0.9211548658352376	cosine	24.0	14.0	12.0	0.2727272727272728	0.10854448149943507
0.39340188892768696	cosine	24.0	18.0	4.0	0.575757575757576	0.004583576838638997
0.8260566740541481	cosine	24.0	0.0	22.0	0.4848484848484851	0.014106153084401886
-1.7452701451257808	cosine	24.0	12.0	16.0	0.6969696969696972	0.0008043156973336818
-0.33266779873154784	cosine	24.0	0.0	4.0	0.3636363636363638	0.04990853551146973
0.21045441971970835	cosine	24.0	2.0	0.0	0.5454545454545456	0.0067819162397311575
-2.1106880994231267	cosine	24.0	10.0	6.0	0.4242424242424244	0.02742697317621316
-0.23128778065176048	cosine	24.0	10.0	18.0	0.30303030303030315	0.08511721571435177
-0.6445834163314494	cosine	24.0	10.0	12.0	0.3333333333333335	0.06570102610411901
0.3851118483657385	cosine	24.0	22.0	0.0	0.3939393939393941	0.037302414641954044
0.7658757238183744	cosine	24.0	14.0	12.0	0.5454545454545456	0.0067819162397311575
0.6184889797696129	cosine	24.0	16.0	12.0	0.4848484848484851	0.014106153084401886
0.6759339902848107	cosine	24.0	18.0	20.0	0.30303030303030315	0.08511721571435177
-1.5938956244605043	cosine	24.0	18.0	14.0	0.4242424242424244	0.02742697317621316
-1.1620009819264685	cosine	24.0	4.0	22.0	0.3939393939393941	0.037302414641954044
-0.012148118320581703	cosine	24.0	20.0	22.0	0.5454545454545456	0.0067819162397311575
-1.3586061230173385	cosine	24.0	8.0	10.0	0.45454545454545475	0.019834630913749846
1.40683079343498	cosine	24.0	2.0	4.0	0.5151515151515154	0.00986438530634296
-1.0338654876256388	cosine	24.0	6.0	8.0	0.3333333333333335	0.06570102610411901
1.1754120405287416	cosine	24.0	16.0	18.0	0.3333333333333335	0.06570102610411901
0.11780082112945459	cosine	24.0	8.0	12.0	0.4242424242424244	0.02742697317621316
-0.44929316727797713	cosine	24.0	16.0	22.0	0.5454545454545456	0.0067819162397311575
0.24060538853230146	cosine	24.0	12.0	10.0	0.24242424242424254	0.1362855657955242
1.6549405842522362	cosine	24.0	2.0	4.0	0.575757575757576	0.004583576838638997
-1.8653565629274746	cosine	24.0	16.0	20.0	0.4848484848484851	0.014106153084401886
-1.474891930795945	cosine	24.0	18.0	16.0	0.3333333333333335	0.06570102610411901
-1.4902735401975453	cosine	24.0	20.0	0.0	0.4848484848484851	0.014106153084401886
0.4538908269662854	cosine	24.0	18.0	16.0	0.4242424242424244	0.02742697317621316
-1.0882058457164228	cosine	24.0	22.0	20.0	0.4848484848484851	0.014106153084401886
-1.7163681923000422	cosine	24.0	8.0	10.0	0.575757575757576	0.004583576838638997
1.44497469022159	cosine	24.0	10.0	12.0	0.6060606060606063	0.003044944233852819
0.9503174023660266	cosine	24.0	22.0	2.0	0.575757575757576	0.004583576838638997
0.7831673957046384	cosine	24.0	10.0	14.0	0.45454545454545475	0.019834630913749846
0.6755521638508563	cosine	24.0	0.0	20.0	0.6363636363636367	0.001988079806063042
1.3108664125781189	cosine	24.0	20.0	18.0	0.6363636363636367	0.001988079806063042
1.7007001089317175	cosine	24.0	12.0	10.0	0.4848484848484851	0.014106153084401886
1.2405100763363235	cosine	24.0	18.0	20.0	0.30303030303030315	0.08511721571435177
0.6772115988429142	cosine	24.0	0.0	2.0	0.45454545454545475	0.019834630913749846
0.43010660413342267	cosine	24.0	20.0	22.0	0.3333333333333335	0.06570102610411901
-0.4600579345454658	cosine	24.0	20.0	2.0	0.5151515151515154	0.00986438530634296
-0.6507192341252598	cosine	24.0	10.0	12.0	0.3333333333333335	0.06570102610411901
-1.9456994735338393	cosine	24.0	12.0	10.0	0.6363636363636367	0.001988079806063042
-0.09823452838545504	cosine	24.0	16.0	20.0	0.3939393939393941	0.037302414641954044
-0.8347105348494315	cosine	24.0	4.0	2.0	0.575757575757576	0.004583576838638997
-0.4095884215261363	cosine	24.0	20.0	18.0	0.3939393939393941	0.037302414641954044
-0.29355451140579963	cosine	24.0	18.0	16.0	0.30303030303030315	0.08511721571435177
1.0119680150415626	cosine	24.0	2.0	4.0	0.3636363636363638	0.04990853551146973
-2.0977410615593963	cosine	24.0	2.0	22.0	0.4848484848484851	0.014106153084401886
-0.4052997316216548	cosine	24.0	14.0	16.0	0.30303030303030315	0.08511721571435177
-1.2997039814573605	cosine	24.0	12.0	18.0	0.2727272727272728	0.10854448149943507
-1.0651364955899134	cosine	24.0	0.0	2.0	0.3939393939393941	0.037302414641954044
0.8542652077976728	cosine	24.0	18.0	16.0	0.5151515151515154	0.00986438530634296
-0.31718311160611046	cosine	24.0	18.0	20.0	0.4848484848484851	0.014106153084401886
0.6823229265145481	cosine	24.0	8.0	10.0	0.575757575757576	0.004583576838638997
1.0537949089805636	cosine	24.0	6.0	22.0	0.4242424242424244	0.02742697317621316
0.2787501166336502	cosine	24.0	12.0	4.0	0.5151515151515154	0.00986438530634296
1.1241580211220235	cosine	24.0	2.0	20.0	0.666666666666667	0.0012756406460599887
-0.23058578640187347	cosine	24.0	22.0	20.0	0.30303030303030315	0.08511721571435177
1.005939825949898	cosine	24.0	20.0	14.0	0.6363636363636367	0.001988079806063042
0.6288110061519381	cosine	24.0	4.0	8.0	0.30303030303030315	0.08511721571435177
0.5352620820570277	cosine	24.0	2.0	8.0	0.5151515151515154	0.00986438530634296
0.2693988469335181	cosine	24.0	14.0	18.0	0.575757575757576	0.004583576838638997
-0.6985464849123604	cosine	24.0	14.0	16.0	0.3636363636363638	0.04990853551146973
0.9918680278260746	cosine	24.0	14.0	20.0	0.4242424242424244	0.02742697317621316
0.15938068724241258	cosine	24.0	18.0	16.0	0.1818181818181819	0.20529080418760415
-0.16096523114964922	cosine	24.0	0.0	2.0	0.3939393939393941	0.037302414641954044
0.2733738280780451	cosine	24.0	12.0	10.0	0.45454545454545475	0.019834630913749846
0.027422440859200196	cosine	24.0	22.0	0.0	0.45454545454545475	0.019834630913749846
0.607558717771807	cosine	24.0	14.0	8.0	0.6060606060606063	0.003044944233852819
0.6242116218450267	cosine	24.0	0.0	22.0	0.4242424242424244	0.02742697317621316
-1.782567748545547	cosine	24.0	6.0	2.0	0.2727272727272728	0.10854448149943507
1.7155545563796548	cosine	24.0	14.0	12.0	0.3636363636363638	0.04990853551146973
0.37102295754491155	cosine	24.0	20.0	22.0	0.5151515151515154	0.00986438530634296
-1.0401772235048974	cosine	24.0	0.0	6.0	0.3636363636363638	0.04990853551146973
-0.0949197039560515	cosine	24.0	16.0	18.0	0.45454545454545475	0.019834630913749846
0.008653559922946034	cosine	24.0	22.0	18.0	0.3636363636363638	0.04990853551146973
-0.5981493543803024	cosine	24.0	12.0	10.0	0.2727272727272728	0.10854448149943507
-1.1811982786753064	cosine	24.0	20.0	18.0	0.45454545454545475	0.019834630913749846
0.29777282124642607	cosine	24.0	4.0	0.0	0.3636363636363638	0.04990853551146973
-0.4104551822827925	cosine	24.0	20.0	22.0	0.4242424242424244	0.02742697317621316
0.8168604954348618	cosine	24.0	10.0	12.0	0.3636363636363638	0.04990853551146973
0.01521299962237419	cosine	24.0	12.0	10.0	0.3333333333333335	0.06570102610411901
1.2162398959630227	cosine	24.0	4.0	2.0	0.30303030303030315	0.08511721571435177
0.10205409541278317	cosine	24.0	16.0	10.0	0.6969696969696972	0.0008043156973336818
1.4067500340078256	cosine	24.0	20.0	18.0	0.4848484848484851	0.014106153084401886
1.9745592789444788	cosine	24.0	4.0	2.0	0.3333333333333335	0.06570102610411901
0.316210706126775	cosine	24.0	6.0	4.0	0.6060606060606063	0.003044944233852819
-0.3345540626369525	cosine	24.0	6.0	4.0	0.30303030303030315	0.08511721571435177
0.773026264167274	cosine	24.0	0.0	6.0	0.4848484848484851	0.014106153084401886
-1.0755368414269155	cosine	24.0	18.0	16.0	0.3333333333333335	0.06570102610411901
-0.5684707119160078	cosine	24.0	12.0	10.0	0.45454545454545475	0.019834630913749846
-1.5375022468277462	cosine	24.0	10.0	14.0	0.3939393939393941	0.037302414641954044
1.0609721271081336	cosine	24.0	20.0	18.0	0.3636363636363638	0.04990853551146973
0.5741332996754438	cosine	24.0	14.0	10.0	0.575757575757576	0.004583576838638997
0.10056425382647598	cosine	24.0	22.0	20.0	0.3636363636363638	0.04990853551146973
-0.34776028675614984	cosine	24.0	22.0	20.0	0.24242424242424254	0.1362855657955242
0.926497858360038	cosine	24.0	22.0	16.0	0.4242424242424244	0.02742697317621316
-0.33478906835222694	cosine	24.0	16.0	20.0	0.3636363636363638	0.04990853551146973
1.817147942826554	cosine	24.0	10.0	8.0	0.5151515151515154	0.00986438530634296
-0.4020467862360749	cosine	24.0	22.0	16.0	0.2727272727272728	0.10854448149943507
-1.1403663290875674	cosine	24.0	10.0	20.0	0.5454545454545456	0.0067819162397311575
-1.1628022980584376	cosine	24.0	14.0	12.0	0.30303030303030315	0.08511721571435177
-1.9905080563343711	cosine	24.0	16.0	14.0	0.3333333333333335	0.06570102610411901
0.8387664215463806	cosine	24.0	6.0	4.0	0.30303030303030315	0.08511721571435177
0.15952831874575904	cosine	24.0	12.0	14.0	0.45454545454545475	0.019834630913749846
0.5468557797314987	cosine	24.0	16.0	20.0	0.4848484848484851	0.014106153084401886
1.1890658997870904	cosine	24.0	22.0	0.0	0.45454545454545475	0.019834630913749846
-1.6164943942095944	cosine	24.0	20.0	22.0	0.45454545454545475	0.019834630913749846
0.2093403213798578	cosine	24.0	2.0	0.0	0.3636363636363638	0.04990853551146973
0.721615882288955	cosine	24.0	6.0	4.0	0.3939393939393941	0.037302414641954044
1.0792864243648899	cosine	24.0	4.0	2.0	0.4242424242424244	0.02742697317621316
-1.0184901838799314	cosine	24.0	6.0	8.0	0.30303030303030315	0.08511721571435177
-1.3819804651900434	cosine	24.0	16.0	18.0	0.3636363636363638	0.04990853551146973
1.9294316072051554	cosine	24.0	14.0	12.0	0.3333333333333335	0.06570102610411901
-1.23548199287601	cosine	24.0	10.0	8.0	0.6969696969696972	0.0008043156973336818
0.2871984287199143	cosine	24.0	0.0	22.0	0.3636363636363638	0.04990853551146973
0.240374235061778	cosine	24.0	14.0	16.0	0.5151515151515154	0.00986438530634296
0.6323740956943135	cosine	24.0	16.0	18.0	0.4848484848484851	0.014106153084401886
-1.2970108507369387	cosine	24.0	0.0	22.0	0.45454545454545475	0.019834630913749846
-1.5520525585778635	cosine	24.0	16.0	18.0	0.4242424242424244	0.02742697317621316
-0.9453531536669038	cosine	24.0	20.0	22.0	0.5151515151515154	0.00986438530634296
-0.22579365185696026	cosine	24.0	4.0	10.0	0.2727272727272728	0.10854448149943507
